OTU_ID	1.T0	1.T1	1.T2	1.T3	1.T4	11.T0	11.T1	11.T2	11.T3	11.T4	13.T1	13.T2	13.T3	13.T4	15.T0	15.T1	15.T2	15.T3	15.T4	17.T1	17.T2	17.T3	17.T4	19.T1	19.T2	19.T3	19.T4	21.T0	21.T1	21.T2	21.T3	21.T4	22.T0	23.T1	23.T2	23.T4	25.T1	25.T2	25.T3	25.T4	27.T1	27.T2	27.T3	27.T4	29.T1	29.T2	29.T3	29.T4	3.T1	3.T2	3.T3	3.T4	31.T0	31.T1	31.T2	31.T3	31.T4	33.T0	33.T1	33.T2	33.T3	33.T4	35.T1	35.T2	35.T3	35.T4	37.T1	37.T3	37.T4	38.T2	39.T1	39.T2	39.T3	39.T4	41.T0	41.T1	41.T2	41.T3	41.T4	42.T2	43.T1	43.T3	43.T4	45.T0	45.T1	45.T2	45.T3	45.T4	47.T1	47.T2	47.T3	47.T4	49.T1	49.T3	49.T4	5.T0	5.T1	5.T2	5.T3	5.T4	50.T2	51.T0	51.T1	51.T2	51.T3	51.T4	53.T1	53.T2	53.T3	53.T4	55.T0	55.T1	55.T2	55.T3	55.T4	57.T1	57.T2	57.T3	57.T4	59.T1	59.T2	59.T3	59.T4	7.T1	7.T2	7.T3	7.T4	9.T1	9.T2	9.T3	9.T4
ecff4587a59d078bb1cd07eded8dd709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105247.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a8be8a4946abe7ccdadb0fa2d2b773d	0.0	41.0	0.0	45.0	74.0	0.0	38.0	110.0	90.0	80.0	93.0	0.0	0.0	165.0	0.0	0.0	92.0	54.0	0.0	513.0	79.0	33.0	20.0	0.0	43.0	158.0	102.0	0.0	50.0	107.0	23.0	0.0	181.0	88.0	85.0	0.0	34.0	0.0	145.0	124.0	70.0	0.0	90.0	97.0	47.0	0.0	83.0	106.0	0.0	91.0	85.0	41.0	0.0	55.0	78.0	0.0	59.0	0.0	0.0	66.0	0.0	52.0	239.0	11.0	19.0	0.0	84.0	0.0	34.0	108.0	46.0	70.0	62.0	68.0	98.0	95.0	85.0	161.0	40.0	0.0	598.0	52.0	431.0	61.0	46.0	0.0	37.0	74.0	11768.0	5533.0	571.0	76.0	62.0	32.0	0.0	25.0	25.0	53.0	39.0	58.0	99.0	0.0	132.0	146.0	214.0	21.0	237.0	29778.0	21891.0	8701.0	0.0	63.0	4578.0	113.0	47.0	94.0	101.0	105.0	82.0	1766.0	88.0	4814.0	357.0	0.0	106.0	0.0	0.0	44.0	88.0	128.0	87.0
eccc747ae0b076d0ac8d87b819678d52	70.0	45.0	0.0	26.0	41.0	32.0	16.0	0.0	39.0	26.0	79.0	0.0	0.0	46.0	0.0	30.0	37.0	55.0	0.0	0.0	52.0	7437.0	0.0	0.0	0.0	302.0	40.0	0.0	74.0	0.0	0.0	25.0	40.0	27.0	22.0	0.0	0.0	0.0	0.0	109.0	27.0	0.0	24.0	41.0	23.0	352.0	69.0	46808.0	0.0	43.0	60.0	24.0	0.0	26.0	23.0	0.0	32.0	15.0	0.0	17.0	9084.0	36.0	41.0	9.0	20.0	0.0	45.0	0.0	46.0	50.0	17.0	77.0	42.0	60.0	0.0	38.0	42.0	177.0	18.0	64.0	46.0	0.0	33.0	0.0	0.0	0.0	32.0	54.0	43.0	37.0	29.0	19.0	32.0	20.0	49.0	1515.0	33.0	39.0	0.0	32.0	49.0	0.0	508.0	8273.0	295.0	330.0	0.0	0.0	255.0	488.0	35.0	35.0	60.0	43.0	15.0	40.0	46.0	0.0	0.0	19.0	13.0	42.0	46.0	0.0	43.0	2486.0	0.0	24.0	42.0	53.0	91.0
e381240a0381178b045b072120046a59	0.0	0.0	0.0	95.0	59.0	0.0	0.0	323.0	98.0	0.0	71.0	99.0	75.0	141.0	0.0	0.0	596.0	411.0	0.0	0.0	0.0	0.0	0.0	646.0	62.0	164.0	189.0	0.0	49.0	75.0	0.0	0.0	0.0	109.0	78.0	194.0	0.0	0.0	0.0	108.0	24279.0	2468.0	7143.0	7494.0	0.0	0.0	0.0	154.0	0.0	113.0	128.0	201.0	0.0	63.0	12386.0	136.0	57.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	35.0	0.0	125.0	0.0	0.0	127.0	163.0	214.0	155.0	313.0	0.0	343.0	117.0	55.0	126.0	465.0	126.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	247.0	144.0	724.0	408.0	1210.0	2745.0	5806.0	0.0	0.0	62.0	0.0	74.0	89.0	0.0	129.0	0.0	283.0	0.0	87.0	60.0	0.0	0.0	0.0	0.0	429.0	130.0	0.0	144.0	118.0	0.0	99.0	0.0	0.0	103.0	63.0	0.0	87.0	0.0	0.0	58.0	99.0	171.0	203.0
dc3b1ec5f83bb1b6042690063b74e932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74323.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5630af299cf3db583d92612ab42c77c4	5.0	0.0	0.0	12.0	20.0	46.0	382.0	0.0	27.0	29.0	45.0	26.0	75.0	0.0	0.0	0.0	39.0	56.0	0.0	0.0	33.0	12.0	25.0	0.0	20.0	39.0	30.0	0.0	0.0	91.0	24.0	424.0	65.0	28.0	19.0	0.0	32.0	388.0	38.0	244.0	22.0	25.0	19.0	29.0	17.0	0.0	97.0	38.0	114.0	44.0	35.0	16.0	0.0	36.0	21.0	662.0	38.0	0.0	38.0	82.0	28.0	27.0	6907.0	13.0	11.0	246.0	121.0	0.0	19.0	340.0	752.0	116.0	287.0	1043.0	440.0	364.0	170.0	22.0	413.0	1859.0	874.0	36.0	48.0	262.0	485.0	0.0	3117.0	0.0	1754.0	152.0	77.0	154.0	345.0	105.0	179.0	21.0	0.0	21.0	12.0	18.0	31.0	14.0	11794.0	1425.0	1283.0	970.0	143.0	106.0	160.0	54.0	0.0	195.0	1686.0	0.0	25.0	505.0	2438.0	1127.0	443.0	1120.0	1167.0	3650.0	1595.0	0.0	33.0	0.0	0.0	55.0	42.0	48.0	40.0
2f94c4335cad04011f025a7c82fae61f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51085.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4045febf07a08b7eb903339b15dd620e	25.0	9.0	0.0	34.0	31.0	0.0	15.0	0.0	40.0	33.0	20.0	25.0	32.0	41.0	0.0	0.0	51.0	52.0	0.0	19.0	29.0	36.0	20.0	0.0	31.0	38.0	40.0	0.0	20.0	22.0	9.0	17.0	0.0	30.0	0.0	0.0	11.0	0.0	0.0	56.0	95.0	0.0	21.0	43.0	23.0	18.0	38.0	41.0	0.0	43.0	41.0	17.0	0.0	18.0	33.0	2815.0	26.0	0.0	0.0	14.0	14.0	17.0	0.0	0.0	10.0	0.0	38.0	0.0	20.0	41.0	505.0	39.0	36.0	29661.0	45.0	33.0	40.0	15.0	12589.0	1647.0	24.0	0.0	20.0	0.0	15.0	0.0	24.0	23.0	37.0	34.0	40.0	34.0	28.0	13.0	25.0	8.0	13.0	20.0	13.0	29.0	30.0	0.0	78.0	34.0	27.0	13.0	24.0	32.0	23.0	8.0	0.0	7.0	48.0	38.0	25.0	41.0	43.0	46.0	43.0	23.0	13.0	32.0	26.0	0.0	29.0	0.0	0.0	32.0	41.0	62.0	63.0
17e023107cb300776aebf2deb36e9d5e	0.0	14.0	0.0	25.0	4661.0	25.0	0.0	0.0	32.0	0.0	36.0	94.0	2550.0	19097.0	0.0	0.0	54.0	26.0	0.0	0.0	0.0	22.0	21.0	271.0	105.0	104.0	1689.0	0.0	20.0	161.0	373.0	233.0	0.0	40.0	21.0	0.0	11.0	0.0	895.0	38.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	47.0	0.0	33.0	33.0	19.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	25.0	19.0	0.0	0.0	0.0	27.0	13.0	16.0	15.0	21.0	23.0	0.0	33.0	0.0	42.0	18.0	38.0	44.0	0.0	0.0	0.0	0.0	23.0	38.0	0.0	0.0	69.0	0.0	51.0	0.0	26.0	24.0	25.0	20.0	30.0	0.0	194.0	1426.0	1154.0	13623.0	20.0	0.0	0.0	28.0	15.0	0.0	65.0	41.0	13.0	0.0	0.0	18.0	84.0	55.0	0.0	42.0	36.0	0.0	25.0	27.0	0.0	0.0	30.0	0.0	59.0	0.0	0.0	19.0	31.0	49.0	38.0
ed6efb7735e26c0e9848878e888badca	7.0	12.0	0.0	45.0	54.0	0.0	259.0	0.0	79.0	52.0	135.0	52.0	84.0	39.0	14.0	869.0	46.0	285.0	0.0	447.0	35.0	36.0	27.0	0.0	58.0	88.0	47.0	0.0	0.0	863.0	1161.0	477.0	27.0	53.0	21.0	0.0	12.0	0.0	27.0	46.0	40.0	0.0	338.0	36.0	104.0	17.0	0.0	48.0	0.0	59.0	130.0	28.0	0.0	18.0	30.0	11.0	27.0	0.0	0.0	0.0	28.0	17.0	0.0	0.0	7.0	29.0	36.0	76.0	13.0	55.0	24.0	39.0	46.0	24.0	31.0	27.0	33.0	114.0	17.0	0.0	4270.0	160.0	205.0	0.0	0.0	0.0	273.0	20.0	48.0	0.0	27.0	11.0	31.0	33.0	19.0	19.0	5970.0	12928.0	2568.0	12293.0	27.0	0.0	0.0	53.0	33.0	10.0	102.0	21.0	28.0	9.0	0.0	33.0	23.0	48.0	10.0	75.0	420.0	37.0	38.0	33.0	105.0	44.0	27.0	0.0	61.0	55.0	0.0	61.0	73.0	140.0	70.0
bbcd6996931941482d8f6f4cb5176889	25.0	0.0	0.0	45.0	38.0	0.0	695.0	0.0	33.0	0.0	36.0	0.0	0.0	74.0	136.0	28.0	50.0	52.0	0.0	0.0	0.0	33.0	0.0	0.0	51.0	57.0	0.0	56.0	0.0	140.0	0.0	0.0	0.0	63.0	55.0	58.0	41.0	257.0	0.0	0.0	65.0	19.0	0.0	125.0	0.0	0.0	0.0	62.0	56.0	108.0	53.0	52.0	0.0	40.0	0.0	29.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	38.0	46.0	0.0	0.0	53.0	6917.0	288.0	3114.0	66.0	0.0	0.0	43.0	970.0	1925.0	6146.0	24.0	0.0	0.0	54.0	53.0	0.0	39.0	0.0	171.0	229.0	965.0	0.0	0.0	49.0	32.0	0.0	126.0	0.0	65.0	0.0	273.0	0.0	27.0	52.0	0.0	0.0	196.0	0.0	1695.0	2224.0	1000.0	62.0	3284.0	2478.0	9295.0	0.0	297.0	27.0	79.0	0.0	94.0	0.0	0.0	0.0	0.0	61.0	90.0
18fe1ef3fd909215a53be4cd9ff6439e	0.0	0.0	0.0	18.0	14.0	17.0	36.0	37.0	20.0	19.0	19.0	14.0	16.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	16.0	14.0	0.0	0.0	12.0	40.0	503.0	0.0	0.0	78.0	26.0	40.0	0.0	17.0	13.0	23.0	9.0	0.0	0.0	33.0	189.0	10.0	0.0	32.0	13.0	15.0	29.0	58.0	0.0	23.0	17.0	22.0	0.0	14.0	0.0	16.0	20.0	0.0	0.0	32.0	10.0	14.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	21.0	12.0	0.0	24.0	19.0	327.0	0.0	18.0	0.0	0.0	0.0	358.0	274.0	10866.0	2929.0	0.0	0.0	1559.0	23778.0	27.0	32.0	15.0	10.0	24.0	13.0	18.0	0.0	0.0	13.0	0.0	27.0	810.0	0.0	0.0	10.0	13.0	0.0	15.0	0.0	21.0	11.0	0.0	28.0	368.0	505.0	25.0	26.0	58.0	310.0	394.0	57.0	42.0	30.0	22.0	0.0	21.0	25.0	0.0	14.0	21.0	33.0	37.0
96b9608e0a3764e6d63c34aaae3e7388	0.0	13.0	0.0	21.0	16.0	0.0	0.0	0.0	31.0	30.0	0.0	21.0	32.0	21.0	0.0	0.0	36.0	0.0	0.0	0.0	26.0	11.0	9.0	0.0	15.0	46.0	33.0	0.0	14.0	17.0	7.0	0.0	0.0	19.0	15.0	0.0	13.0	111.0	0.0	30.0	23.0	0.0	0.0	0.0	11.0	12.0	0.0	27.0	0.0	31.0	0.0	8.0	0.0	17.0	24.0	0.0	20.0	0.0	0.0	12.0	13.0	11.0	0.0	6.0	15.0	37.0	32.0	0.0	15.0	28.0	17.0	21.0	17.0	0.0	50.0	158.0	30.0	0.0	0.0	162.0	15.0	19.0	620.0	858.0	12.0	0.0	19.0	20.0	112.0	2848.0	2906.0	1583.0	142.0	1038.0	791.0	0.0	0.0	11.0	9.0	11.0	16.0	0.0	22.0	0.0	0.0	0.0	22.0	60.0	0.0	91.0	376.0	20.0	3959.0	19036.0	6675.0	44.0	1172.0	31.0	63.0	13.0	66.0	33.0	32.0	0.0	26.0	0.0	0.0	14.0	21.0	42.0	64.0
ae5048d09f344f00e080e0e5d0fe00e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	75.0	0.0	0.0	0.0	83.0	0.0	0.0	37.0	0.0	0.0	0.0	69.0	125.0	0.0	0.0	0.0	35.0	0.0	0.0	35.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	42.0	115.0	16.0	0.0	0.0	0.0	0.0	34.0	41.0	0.0	0.0	49.0	0.0	0.0	0.0	2682.0	0.0	0.0	0.0	32.0	362.0	6877.0	0.0	0.0	0.0	0.0	0.0	0.0	1073.0	195.0	303.0	0.0	288.0	238.0	35.0	0.0	0.0	0.0	55.0	1472.0	87.0	0.0	0.0	1489.0	0.0	32.0	128.0	1263.0	2373.0	56.0	0.0	0.0	69.0	37.0	0.0	0.0	0.0	0.0	45.0	347.0	3005.0	16804.0	0.0	0.0	0.0	0.0	38.0	62.0	45.0	0.0
9ab53df77e4e68620e69e87db08387f1	12.0	25.0	0.0	15.0	190.0	0.0	672.0	0.0	18.0	0.0	1042.0	37.0	171.0	33.0	0.0	46.0	35.0	19.0	0.0	25.0	21.0	62.0	0.0	0.0	0.0	38.0	21.0	0.0	0.0	35.0	32.0	106.0	41.0	28.0	3706.0	45.0	30.0	736.0	87.0	517.0	51.0	36.0	0.0	29.0	0.0	55.0	587.0	61.0	269.0	159.0	78.0	58.0	24.0	35.0	23.0	0.0	47.0	28.0	10.0	22.0	56.0	298.0	189.0	15.0	9.0	2524.0	87.0	0.0	446.0	4197.0	31.0	0.0	5099.0	0.0	111.0	95.0	70.0	29.0	0.0	0.0	62.0	19.0	54.0	576.0	220.0	0.0	53.0	789.0	804.0	681.0	78.0	740.0	220.0	55.0	157.0	33.0	0.0	12.0	38.0	20.0	51.0	20.0	76.0	150.0	592.0	136.0	27.0	68.0	98.0	163.0	0.0	156.0	1819.0	2869.0	144.0	115.0	456.0	1358.0	137.0	207.0	106.0	1867.0	899.0	144.0	22.0	0.0	0.0	398.0	229.0	443.0	464.0
033065cfc07b75124b00157c1709f045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	7.0	7.0	16.0	14.0	0.0	0.0	8.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	2.0	13.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	15.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	0.0	6.0	7.0	10.0	0.0	29.0	17.0	269.0	426.0	0.0	0.0	0.0	0.0	8.0	532.0	0.0	0.0	0.0	6.0	9.0	50.0	384.0	31203.0	5.0	204.0	1166.0	9.0	5.0	5.0	0.0	7.0	4.0	0.0	7.0	6.0	9.0	3.0	11.0	9.0	6.0	84.0	0.0	0.0	68.0	123.0	206.0	9.0	15.0	10.0	47.0	0.0	5.0	15.0	50.0	0.0	16.0	0.0	0.0	0.0	3.0	17.0	12.0
2323fc9551e461f0234cf2ec015fae45	0.0	29.0	0.0	21.0	19.0	0.0	55.0	0.0	39.0	33.0	163.0	296.0	75.0	231.0	133.0	0.0	91.0	33.0	0.0	10.0	24.0	40.0	16.0	0.0	28.0	56.0	43.0	0.0	0.0	49.0	0.0	32.0	12.0	36.0	16.0	0.0	0.0	0.0	29.0	25.0	20.0	0.0	0.0	30.0	0.0	289.0	0.0	553.0	58.0	5941.0	167.0	151.0	0.0	0.0	86.0	9.0	59.0	0.0	127.0	90.0	51.0	13.0	17.0	7.0	20.0	35.0	0.0	0.0	17.0	40.0	56.0	47.0	31.0	0.0	891.0	0.0	28.0	0.0	0.0	0.0	49.0	746.0	112.0	79.0	2072.0	0.0	42.0	132.0	36.0	527.0	69.0	69.0	82.0	66.0	330.0	75.0	0.0	22.0	20.0	28.0	31.0	0.0	364.0	1693.0	283.0	4.0	569.0	202.0	67.0	125.0	33.0	0.0	1845.0	39.0	0.0	5647.0	6276.0	452.0	1094.0	120.0	235.0	193.0	92.0	0.0	33.0	0.0	0.0	32.0	33.0	53.0	40.0
ad65e4f765257c3bf170c46e2549fd4c	0.0	364.0	0.0	12.0	12.0	0.0	503.0	329.0	421.0	396.0	43.0	13.0	557.0	29.0	24.0	54.0	53.0	0.0	0.0	105.0	59.0	14.0	0.0	0.0	52.0	26.0	53.0	0.0	0.0	23.0	0.0	41.0	16.0	15.0	19.0	0.0	47.0	449.0	130.0	1255.0	0.0	0.0	17.0	15.0	0.0	0.0	261.0	40.0	1080.0	28.0	18.0	0.0	26.0	18.0	19.0	261.0	161.0	0.0	17.0	96.0	8.0	3807.0	2018.0	28.0	17.0	649.0	393.0	0.0	887.0	293.0	370.0	176.0	336.0	870.0	165.0	80.0	43.0	9.0	351.0	346.0	174.0	8.0	120.0	188.0	218.0	0.0	32.0	64.0	630.0	47.0	45.0	12.0	151.0	52.0	286.0	14.0	115.0	16.0	0.0	14.0	240.0	0.0	262.0	174.0	432.0	157.0	170.0	105.0	683.0	625.0	0.0	46.0	96.0	191.0	74.0	135.0	1132.0	1147.0	197.0	94.0	287.0	797.0	1411.0	158.0	26.0	0.0	0.0	1194.0	77.0	33.0	25.0
79ad3925513f139cc79fd2793d9c4af0	36.0	0.0	0.0	9.0	4.0	14.0	0.0	18.0	8.0	6.0	0.0	8.0	32.0	10.0	0.0	3.0	12.0	4.0	0.0	0.0	3.0	1661.0	6.0	0.0	11.0	71.0	6.0	0.0	7.0	14.0	4.0	0.0	0.0	9.0	8.0	14.0	0.0	0.0	0.0	80.0	10.0	0.0	3.0	8.0	1064.0	389.0	0.0	22406.0	0.0	8.0	13.0	4.0	0.0	3.0	0.0	2.0	5.0	0.0	0.0	4.0	1924.0	7.0	14.0	0.0	3.0	0.0	18.0	0.0	29.0	17.0	2.0	0.0	9.0	9.0	5.0	8.0	7.0	38.0	7.0	11.0	7.0	0.0	0.0	0.0	8.0	0.0	0.0	12.0	9.0	0.0	21.0	3.0	7.0	7.0	28.0	381.0	0.0	9.0	6.0	13.0	8.0	0.0	19.0	14.0	0.0	2.0	10.0	11.0	4.0	0.0	0.0	0.0	12.0	12.0	0.0	11.0	18.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	9.0	77.0	0.0	8.0	15.0	10.0	16.0
6d3f8c9884d2747a3935d0fc2821c0ff	0.0	12.0	0.0	0.0	12.0	0.0	0.0	29.0	26.0	20.0	0.0	22.0	0.0	23.0	0.0	8.0	0.0	93.0	70.0	0.0	13.0	18.0	4.0	0.0	0.0	24.0	0.0	0.0	0.0	15.0	6.0	17.0	0.0	29.0	14.0	0.0	5.0	0.0	0.0	45.0	341.0	0.0	4369.0	20300.0	16.0	14.0	20.0	50.0	0.0	19.0	20.0	620.0	0.0	8.0	0.0	8.0	14.0	0.0	0.0	9.0	12.0	16.0	12.0	0.0	3.0	24.0	20.0	0.0	6.0	22.0	9.0	19.0	26.0	12.0	17.0	0.0	30.0	10.0	10.0	0.0	17.0	8.0	18.0	7.0	10.0	0.0	12.0	17.0	25.0	25.0	15.0	13.0	19.0	24.0	18.0	0.0	0.0	18.0	8.0	18.0	15.0	0.0	21.0	17.0	15.0	4.0	12.0	11.0	15.0	6.0	0.0	9.0	33.0	47.0	4.0	26.0	26.0	56.0	27.0	15.0	10.0	25.0	16.0	0.0	31.0	0.0	0.0	15.0	25.0	33.0	0.0
2b07a4a5a9ef578a116467e293fce38d	0.0	0.0	0.0	3.0	18.0	124.0	0.0	0.0	14.0	8.0	20.0	11.0	0.0	8.0	0.0	0.0	18.0	6.0	14.0	0.0	14.0	12.0	0.0	0.0	8.0	42.0	15.0	0.0	0.0	0.0	0.0	14.0	0.0	24.0	11.0	9.0	0.0	34.0	15.0	7.0	7.0	0.0	5.0	8.0	0.0	6.0	15.0	9.0	8.0	20.0	13.0	17.0	0.0	0.0	6.0	6.0	14.0	0.0	0.0	177.0	0.0	5.0	0.0	0.0	6.0	0.0	15.0	0.0	6.0	9.0	7.0	7.0	5.0	5.0	0.0	11.0	10.0	0.0	3.0	0.0	17.0	3.0	5.0	362.0	7.0	0.0	20751.0	4351.0	16.0	0.0	0.0	0.0	8.0	7.0	8.0	0.0	4.0	15.0	4.0	14.0	14.0	0.0	28.0	0.0	5.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	0.0	26.0	0.0	22.0	11.0	21.0	9.0	11.0	13.0	0.0	18.0	0.0	0.0	4.0	12.0	18.0	0.0
7cb27fb6f423a8c03988a0f9f1726d32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25049.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ce0f59a1caa769a8fe60874b0ebaddc	0.0	29.0	0.0	0.0	0.0	0.0	1001.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8463.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	67.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	235.0	3167.0	11635.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4247a4949edaff546cdac129ea5a2eec	0.0	16.0	0.0	37.0	23.0	0.0	10.0	39.0	39.0	0.0	21.0	30.0	0.0	38.0	0.0	0.0	193.0	96.0	0.0	0.0	21.0	20.0	9.0	0.0	0.0	58.0	0.0	0.0	21.0	87.0	0.0	20.0	0.0	36.0	25.0	0.0	6.0	0.0	0.0	56.0	53.0	1242.0	2291.0	9459.0	29.0	15.0	65.0	29.0	0.0	37.0	160.0	267.0	0.0	16.0	4678.0	19.0	19.0	0.0	0.0	16.0	16.0	21.0	0.0	0.0	10.0	26.0	42.0	0.0	22.0	23.0	17.0	20.0	32.0	30.0	24.0	0.0	31.0	37.0	11.0	0.0	31.0	0.0	23.0	24.0	18.0	0.0	16.0	28.0	51.0	38.0	29.0	22.0	27.0	22.0	23.0	11.0	10.0	44.0	0.0	33.0	29.0	0.0	59.0	0.0	30.0	6.0	25.0	17.0	0.0	0.0	21.0	17.0	638.0	50.0	0.0	44.0	2003.0	37.0	33.0	26.0	16.0	36.0	55.0	0.0	44.0	0.0	0.0	19.0	26.0	55.0	52.0
